run_at,run_id,plugin_version,mc_version,category,key,verdict,detail
2026-09-01T06:25:40.189321142Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,log.custom,PASS,no wording to compare
2026-09-01T06:25:40.189515125Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,log.player.death.show_coords,PASS,no wording to compare
2026-09-01T06:25:40.189535123Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,log.player.death.show_coords,PASS,left the location out when switched off
2026-09-01T06:25:40.189550632Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,embeds.author,PASS,no wording to compare
2026-09-01T06:25:40.189565419Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,embeds.enabled,PASS,no wording to compare
2026-09-01T06:25:40.189609472Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,embeds.enabled,PASS,switched to plain text
2026-09-01T06:25:40.189629299Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.exempt_permission,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189643415Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,format.name,PASS,no wording to compare
2026-09-01T06:25:40.189656700Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,format.nicknames,PASS,no wording to compare
2026-09-01T06:25:40.189670225Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,format.nicknames,PASS,used the real name when switched off
2026-09-01T06:25:40.189684101Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,format.placeholders,POTENTIAL_ERROR,a placeholder typed in chat did not survive as written; expansion of player-supplied text would be a leak
2026-09-01T06:25:40.189714348Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,format.time,PASS,no wording to compare
2026-09-01T06:25:40.189729146Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.ignored_advancements,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189758931Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.ignored_chat_containing,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189778478Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.ignored_commands,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189792685Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.ignored_death_causes,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189805569Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.ignored_explosion_sources,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189828802Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.ignored_players,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189847347Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.ignored_teleport_causes,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189879918Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.ignored_worlds,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189899054Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,log.player.join.show_platform,PASS,logged a Java join cleanly; the Bedrock flag itself needs Floodgate and is not driveable here
2026-09-01T06:25:40.189913100Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.log_recipe_advancements,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189926565Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.minimum_chat_length,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189939249Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.minimum_explosion_blocks,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189951802Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.minimum_teleport_distance,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189964186Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.only_log_commands,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189976388Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,filters.respect_vanish,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:40.189988441Z,33477071838,2.3.1,1.12.2,filters.* + format.* + embeds.*,webhook.url,PASS,every event followed the main webhook when it changed
2026-09-01T06:32:50.195113717Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.server.command.color,PASS,no wording to compare
2026-09-01T06:32:50.195163931Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.server.explosion.color,PASS,no wording to compare
2026-09-01T06:32:50.195183978Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.ban.color,PASS,no wording to compare
2026-09-01T06:32:50.195204897Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.unban.color,PASS,no wording to compare
2026-09-01T06:32:50.195223292Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.op.color,WRONG,"sent nothing --- last server output --- [06:26:28 INFO]: [DiscordLogger] [06:26:28, 01:09:2026] Explosion: Source: Wither | World: world | Location: world (-252, 66, 252) | Blocks Affected: 0 | Yield: 0.00 | Players Nearby: None [06:26:28 INFO]: [DiscordLogger] [06:26:28, 01:09:2026] Explosion: Sou…"
2026-09-01T06:32:50.195244321Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.deop.color,WRONG,"sent nothing --- last server output --- [06:26:28 INFO]: DiscordLogger configuration reloaded (20 ms). [06:26:28 INFO]: [DiscordLogger] [06:26:28, 01:09:2026] Server Command: CONSOLE ran: /pardon Player1 [06:26:29 INFO]: Could not unban player Player1 [06:26:31 INFO]: [DiscordLogger] [06:26:31, 01:…"
2026-09-01T06:32:50.195263768Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.color,PASS,no wording to compare
2026-09-01T06:32:50.195281641Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_edit.color,PASS,no wording to compare
2026-09-01T06:32:50.195299755Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.server.command.enabled,PASS,correctly sent nothing
2026-09-01T06:32:50.195318881Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.server.explosion.enabled,PASS,correctly sent nothing
2026-09-01T06:32:50.195337616Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.ban.enabled,PASS,correctly sent nothing
2026-09-01T06:32:50.195355910Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.unban.enabled,PASS,correctly sent nothing
2026-09-01T06:32:50.195374845Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.op.enabled,PASS,correctly sent nothing
2026-09-01T06:32:50.195394913Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.deop.enabled,PASS,correctly sent nothing
2026-09-01T06:32:50.195413889Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.enabled,PASS,correctly sent nothing
2026-09-01T06:32:50.195432433Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_edit.enabled,PASS,correctly sent nothing
2026-09-01T06:32:50.195451509Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.server.command.enabled,PASS,no wording to compare
2026-09-01T06:32:50.195470184Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.server.explosion.enabled,PASS,no wording to compare
2026-09-01T06:32:50.195488949Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.ban.enabled,PASS,no wording to compare
2026-09-01T06:32:50.195507284Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.unban.enabled,PASS,no wording to compare
2026-09-01T06:32:50.195525558Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.op.enabled,WRONG,"sent nothing --- last server output --- [06:29:42 INFO]: [DiscordLogger] [06:29:42, 01:09:2026] Explosion: Source: Wither | World: world | Location: world (-252, 66, 252) | Blocks Affected: 0 | Yield: 0.00 | Players Nearby: None [06:29:42 INFO]: [DiscordLogger] [06:29:42, 01:09:2026] Explosion: Sou…"
2026-09-01T06:32:50.195545525Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.deop.enabled,WRONG,"sent nothing --- last server output --- [06:29:42 INFO]: DiscordLogger configuration reloaded (15 ms). [06:29:42 INFO]: [DiscordLogger] [06:29:42, 01:09:2026] Server Command: CONSOLE ran: /pardon Player1 [06:29:42 INFO]: Could not unban player Player1 [06:29:45 INFO]: [DiscordLogger] [06:29:45, 01:…"
2026-09-01T06:32:50.195565863Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.enabled,PASS,no wording to compare
2026-09-01T06:32:50.195594287Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_edit.enabled,PASS,no wording to compare
2026-09-01T06:32:50.195612441Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.kick.enabled,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-01T06:32:50.195630684Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.kick.color,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-01T06:32:50.195649840Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.kick.webhook,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-01T06:32:50.195668305Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.server.command.webhook,PASS,routed to its own webhook
2026-09-01T06:32:50.195686689Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.server.explosion.webhook,PASS,routed to its own webhook
2026-09-01T06:32:50.195739127Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.ban.webhook,PASS,routed to its own webhook
2026-09-01T06:32:50.195759886Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.unban.webhook,PASS,routed to its own webhook
2026-09-01T06:32:50.195778391Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.op.webhook,WRONG,sent nothing --- last server output --- [06:31:22 INFO]: DRIVER-OK explosion [06:31:22 INFO]: [DiscordLoggerDriver] DRIVER-OK explosion [06:31:22 INFO]: [DiscordLogger] Log filters active: 5 rule(s). [06:31:22 INFO]: [DiscordLogger] Per-event webhook routing active for 2 categories. [06:31:22 INFO]…
2026-09-01T06:32:50.195798859Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.deop.webhook,WRONG,"sent nothing --- last server output --- [06:31:26 INFO]: [DiscordLogger] [06:31:26, 01:09:2026] Server Command: CONSOLE ran: /ban Player1 [06:31:26 INFO]: Banned player Player1 [06:31:26 INFO]: [DiscordLogger] [06:31:26, 01:09:2026] Player Banned: Player Name: Player1 | Ban Reason (if provided): N/…"
2026-09-01T06:32:50.195818296Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.webhook,PASS,routed to its own webhook
2026-09-01T06:32:50.195837963Z,33477071838,2.3.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_edit.webhook,PASS,routed to its own webhook
2026-09-01T06:33:51.518003816Z,33477071838,2.3.1,1.12.2,log.server.start/stop,log.server.stop.enabled,PASS,no wording to compare
2026-09-01T06:33:51.518088124Z,33477071838,2.3.1,1.12.2,log.server.start/stop,log.server.stop.color,PASS,no wording to compare
2026-09-01T06:33:51.518105406Z,33477071838,2.3.1,1.12.2,log.server.start/stop,log.server.start.enabled,PASS,no wording to compare
2026-09-01T06:33:51.518118811Z,33477071838,2.3.1,1.12.2,log.server.start/stop,log.server.start.color,PASS,no wording to compare
2026-09-01T06:33:51.518131144Z,33477071838,2.3.1,1.12.2,log.server.start/stop,log.server.stop.webhook,PASS,routed to its own webhook
2026-09-01T06:33:51.518143928Z,33477071838,2.3.1,1.12.2,log.server.start/stop,log.server.start.webhook,PASS,routed to its own webhook
2026-09-01T06:33:51.518156501Z,33477071838,2.3.1,1.12.2,log.server.start/stop,log.server.stop.enabled,PASS,correctly sent nothing
2026-09-01T06:33:51.518174615Z,33477071838,2.3.1,1.12.2,log.server.start/stop,log.server.start.enabled,PASS,correctly sent nothing
2026-09-01T06:36:57.624688864Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.join.color,PASS,no wording to compare
2026-09-01T06:36:57.624767501Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.quit.color,PASS,no wording to compare
2026-09-01T06:36:57.624783461Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.chat.color,PASS,no wording to compare
2026-09-01T06:36:57.624806544Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.gamemode.color,PASS,no wording to compare
2026-09-01T06:36:57.624820330Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.teleport.color,PASS,no wording to compare
2026-09-01T06:36:57.624833675Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.death.color,PASS,no wording to compare
2026-09-01T06:36:57.624846970Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.advancement.color,PASS,no wording to compare
2026-09-01T06:36:57.624860074Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.join.enabled,PASS,correctly sent nothing
2026-09-01T06:36:57.624873309Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.quit.enabled,PASS,correctly sent nothing
2026-09-01T06:36:57.624886404Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.chat.enabled,PASS,correctly sent nothing
2026-09-01T06:36:57.624899078Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.gamemode.enabled,PASS,correctly sent nothing
2026-09-01T06:36:57.624911811Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.teleport.enabled,PASS,correctly sent nothing
2026-09-01T06:36:57.624925437Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.death.enabled,PASS,correctly sent nothing
2026-09-01T06:36:57.624938652Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.advancement.enabled,PASS,correctly sent nothing
2026-09-01T06:36:57.624950924Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.join.enabled,PASS,no wording to compare
2026-09-01T06:36:57.624963538Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.quit.enabled,PASS,no wording to compare
2026-09-01T06:36:57.624976022Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.chat.enabled,PASS,no wording to compare
2026-09-01T06:36:57.624997792Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.gamemode.enabled,PASS,no wording to compare
2026-09-01T06:36:57.625010626Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.teleport.enabled,PASS,no wording to compare
2026-09-01T06:36:57.625022919Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.death.enabled,PASS,no wording to compare
2026-09-01T06:36:57.625035162Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.advancement.enabled,PASS,no wording to compare
2026-09-01T06:36:57.625047024Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.join.webhook,PASS,routed to its own webhook
2026-09-01T06:36:57.625060029Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.quit.webhook,PASS,routed to its own webhook
2026-09-01T06:36:57.625072672Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.chat.webhook,PASS,routed to its own webhook
2026-09-01T06:36:57.625084945Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.gamemode.webhook,PASS,routed to its own webhook
2026-09-01T06:36:57.625097138Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.teleport.webhook,PASS,routed to its own webhook
2026-09-01T06:36:57.625109010Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.death.webhook,PASS,routed to its own webhook
2026-09-01T06:36:57.625121263Z,33477071838,2.3.1,1.12.2,log.player.*,log.player.advancement.webhook,PASS,routed to its own webhook
2026-09-01T06:25:41.806956494Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,log.custom,PASS,no wording to compare
2026-09-01T06:25:41.807177682Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,log.player.death.show_coords,PASS,no wording to compare
2026-09-01T06:25:41.807207205Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,log.player.death.show_coords,PASS,left the location out when switched off
2026-09-01T06:25:41.807226744Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,embeds.author,PASS,no wording to compare
2026-09-01T06:25:41.807240675Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,embeds.enabled,PASS,no wording to compare
2026-09-01T06:25:41.807266103Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,embeds.enabled,PASS,switched to plain text
2026-09-01T06:25:41.807279482Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.exempt_permission,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807292351Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,format.name,PASS,no wording to compare
2026-09-01T06:25:41.807304960Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,format.nicknames,PASS,no wording to compare
2026-09-01T06:25:41.807317639Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,format.nicknames,PASS,used the real name when switched off
2026-09-01T06:25:41.807330698Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,format.placeholders,POTENTIAL_ERROR,a placeholder typed in chat did not survive as written; expansion of player-supplied text would be a leak
2026-09-01T06:25:41.807367703Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,format.time,PASS,no wording to compare
2026-09-01T06:25:41.807386441Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.ignored_advancements,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807407823Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.ignored_chat_containing,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807420421Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.ignored_commands,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807432990Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.ignored_death_causes,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807445569Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.ignored_explosion_sources,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807458177Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.ignored_players,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807470355Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.ignored_teleport_causes,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807487791Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.ignored_worlds,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807500280Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,log.player.join.show_platform,PASS,logged a Java join cleanly; the Bedrock flag itself needs Floodgate and is not driveable here
2026-09-01T06:25:41.807526759Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.log_recipe_advancements,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807545857Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.minimum_chat_length,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807562712Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.minimum_explosion_blocks,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807575171Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.minimum_teleport_distance,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807587068Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.only_log_commands,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807598545Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,filters.respect_vanish,PASS,suppressed the event it was set to suppress
2026-09-01T06:25:41.807609491Z,33477071838,2.3.1,1.16.5,filters.* + format.* + embeds.*,webhook.url,PASS,every event followed the main webhook when it changed
2026-09-01T06:30:00.977462420Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.server.command.color,PASS,no wording to compare
2026-09-01T06:30:00.977530671Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.server.explosion.color,PASS,no wording to compare
2026-09-01T06:30:00.977547185Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.ban.color,PASS,no wording to compare
2026-09-01T06:30:00.977562138Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.unban.color,PASS,no wording to compare
2026-09-01T06:30:00.977573835Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.op.color,PASS,no wording to compare
2026-09-01T06:30:00.977585012Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.deop.color,PASS,no wording to compare
2026-09-01T06:30:00.977595457Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.color,PASS,no wording to compare
2026-09-01T06:30:00.977606243Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.whitelist_edit.color,PASS,no wording to compare
2026-09-01T06:30:00.977616598Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.server.command.enabled,PASS,correctly sent nothing
2026-09-01T06:30:00.977626823Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.server.explosion.enabled,PASS,correctly sent nothing
2026-09-01T06:30:00.977637349Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.ban.enabled,PASS,correctly sent nothing
2026-09-01T06:30:00.977647574Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.unban.enabled,PASS,correctly sent nothing
2026-09-01T06:30:00.977663918Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.op.enabled,PASS,correctly sent nothing
2026-09-01T06:30:00.977679822Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.deop.enabled,PASS,correctly sent nothing
2026-09-01T06:30:00.977690878Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.enabled,PASS,correctly sent nothing
2026-09-01T06:30:00.977701033Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.whitelist_edit.enabled,PASS,correctly sent nothing
2026-09-01T06:30:00.977724929Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.server.command.enabled,PASS,no wording to compare
2026-09-01T06:30:00.977738489Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.server.explosion.enabled,PASS,no wording to compare
2026-09-01T06:30:00.977754062Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.ban.enabled,PASS,no wording to compare
2026-09-01T06:30:00.977768674Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.unban.enabled,PASS,no wording to compare
2026-09-01T06:30:00.977782835Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.op.enabled,PASS,no wording to compare
2026-09-01T06:30:00.977796475Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.deop.enabled,PASS,no wording to compare
2026-09-01T06:30:00.977810706Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.enabled,PASS,no wording to compare
2026-09-01T06:30:00.977825077Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.whitelist_edit.enabled,PASS,no wording to compare
2026-09-01T06:30:00.977840069Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.kick.enabled,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-01T06:30:00.977853449Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.kick.color,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-01T06:30:00.977867440Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.kick.webhook,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-01T06:30:00.977880680Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.server.command.webhook,PASS,routed to its own webhook
2026-09-01T06:30:00.977894340Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.server.explosion.webhook,PASS,routed to its own webhook
2026-09-01T06:30:00.977907319Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.ban.webhook,PASS,routed to its own webhook
2026-09-01T06:30:00.977921090Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.unban.webhook,PASS,routed to its own webhook
2026-09-01T06:30:00.977934509Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.op.webhook,PASS,routed to its own webhook
2026-09-01T06:30:00.977948039Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.deop.webhook,PASS,routed to its own webhook
2026-09-01T06:30:00.977961129Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.webhook,PASS,routed to its own webhook
2026-09-01T06:30:00.977972416Z,33477071838,2.3.1,1.16.5,log.server.* + log.moderation.*,log.moderation.whitelist_edit.webhook,PASS,routed to its own webhook
2026-09-01T06:31:29.670087495Z,33477071838,2.3.1,1.16.5,log.server.start/stop,log.server.stop.enabled,PASS,no wording to compare
2026-09-01T06:31:29.670178560Z,33477071838,2.3.1,1.16.5,log.server.start/stop,log.server.stop.color,PASS,no wording to compare
2026-09-01T06:31:29.670195645Z,33477071838,2.3.1,1.16.5,log.server.start/stop,log.server.start.enabled,PASS,no wording to compare
2026-09-01T06:31:29.670206781Z,33477071838,2.3.1,1.16.5,log.server.start/stop,log.server.start.color,PASS,no wording to compare
2026-09-01T06:31:29.670216997Z,33477071838,2.3.1,1.16.5,log.server.start/stop,log.server.stop.webhook,PASS,routed to its own webhook
2026-09-01T06:31:29.670226901Z,33477071838,2.3.1,1.16.5,log.server.start/stop,log.server.start.webhook,PASS,routed to its own webhook
2026-09-01T06:31:29.670236365Z,33477071838,2.3.1,1.16.5,log.server.start/stop,log.server.stop.enabled,PASS,correctly sent nothing
2026-09-01T06:31:29.670246Z,33477071838,2.3.1,1.16.5,log.server.start/stop,log.server.start.enabled,PASS,correctly sent nothing
2026-09-01T06:34:44.138550372Z,33477071838,2.3.1,1.16.5,log.player.*,log.player.join.color,PASS,no wording to compare
2026-09-01T06:34:44.138607767Z,33477071838,2.3.1,1.16.5,log.player.*,log.player.quit.color,PASS,no wording to compare
2026-09-01T06:34:44.138626785Z,33477071838,2.3.1,1.16.5,log.player.*,log.player.chat.color,PASS,no wording to compare
2026-09-01T06:34:44.138669068Z,33477071838,2.3.1,1.16.5,log.player.*,log.player.gamemode.color,PASS,no wording to compare
